"318","№ 290","О проведении международной научно-практической конференции «Современные проблемы радиационной медицины: от науки к практике»","20.03.2017","Приказ МЗ РБ","protected/common-question/прмз№290_2017.pdf","/index.php?common-question"
"319","№ 240","О проведении 4-ой республиканской научно-практической конференции зубных техников с международным участием","10.03.2017","Приказ МЗ РБ","protected/common-question/прмз№240_2017.pdf","/index.php?common-question"
"320","№ 237","О проведении 1-го Международного междисциплинарного конгресса «Проблемы репродукции»","09.03.2017","Приказ МЗ РБ","protected/common-question/прмз№237_2017.pdf","/index.php?common-question"
"321","№ 231","О проведении республиканского научно-практического семинара  «Актуальные направления деятельности по формированию здорового образа жизни у населения Республики Беларусь»)","09.03.2017","Приказ МЗ РБ","protected/common-question/прмз№231_2017.pdf","/index.php?common-question"
"322","№ 226","О проведении семинара  («Пациент с ХДН: клинико-функциональный мониторинг и терапевтическое сопровождение»)","07.03.2017","Приказ МЗ РБ","protected/common-question/прмз№226_2017.pdf","/index.php?common-question"
"323","№ 225","О проведении республиканской научно-практической конференции «Гериатрическая помощь населению Республики Беларусь: состояние и перспективы»","07.03.2017","Приказ МЗ РБ","protected/common-question/прмз№1225_2022.pdf","/index.php?common-question"
"324","№ 209","О подготовке республиканских тематических семинаров в рамках 24-й международной специализированной выставки «Здравоохранение Беларуси - 2017»","02.03.2017","Приказ МЗ РБ","protected/common-question/прмз№209_2017.pdf","/index.php?common-question"
"325","№ 174","О проведении республиканской научно-практической конференции «Визуализационные и гибридные технологии в диагностике раковых и предраковых заболеваний толстой кишки»","24.02.2017","Приказ МЗ РБ","protected/common-question/прмз№174_2017.pdf","/index.php?common-question"
"326","№ 4-2-6/829-129","О розничной реализации лекарственных средств по рецептам врачей, выписанным за пределами Республики Беларусь","17.02.2017","Письмо МЗ РБ","protected/common-question/письмомз№4-2-6_829-129_2017.docx","/index.php?common-question"
"327","№ 4-1-10/831-75","Об оформлении витрин и размещении рекламных материалов","03.02.2017","Письмо МЗ РБ","protected/common-question/письмо№4-1-10_831-75_2017.pdf","/index.php?common-question"
"328","№ 3-1-9/301","Об оптимизации использования антибактериальных лекарственных средств на амбулаторном этапе оказания медицинской помощи","19.01.2017","Письмо МЗ РБ","protected/common-question/письмомз№3-1-9_301_2017.pdf","/index.php?common-question"
"329","№ 2/6","""Об установлении рекомендуемого минимального возраста для занятия видами спорта""","16.01.2017","Постановление Министерства спорта и туризма, Министерства здравоохранения","protected/common-question/postms_mz_№2_6_2017.docx","/index.php?common-question"
"330","№ 3-4-4/736-107","О реализации Декрета №3","10.01.2017","Письмо МЗ РБ","protected/common-question/письмо№3-4-4_736-107_2017.docx","/index.php?common-question"
"331","№ 140","Об установлении максимального количества наркотических средств, психотропных веществ, которое может изготавливаться, производиться, перерабатываться, храниться юридическими лицами, за исключением юридических лиц, указанных в части пятой статьи 12 Закона Республики Беларусь от 13 июля 2012 года ""О наркотических средствах, психотропных веществах, их прекурсорах и аналогах"", в 2017 году""","28.12.2016","Приказ МЗ РБ","protected/common-question/пмз№140_2016.pdf","/index.php?common-question"
"332","№ 123","Об установлении перечня медицинских услуг, медицинских вмешательств (Изм. ПМЗ: от 05.10.2017 N 90)","05.12.2016","Постановление МЗ РБ","protected/common-question/пмз№123_2021.pdf","/index.php?common-question"
"333","№ 1116","О некоторых вопросах организации общественно-консультационного (экспертного) совета по развитию предпринимательства при Министерстве здравоохранения Республики Беларусь (Изм: от 14.02.2018 №122)","14.11.2016","Приказ МЗ РБ","protected/common-question/прмз№1116_2016.zip","/index.php?common-question"
"334","№ 1059","Об утверждении Инструкции о готовности к реагированию на радиационнную аварию с медицинскими источниками ионизирующкго излучения в организациях здравоохранения","31.10.2016","Приказ МЗ РБ","protected/common-question/прмз№1059_2016.pdf","/index.php?common-question"
"335","№ 4.5.2","О результатах рассмотрения качества оказания медицинской помощи беременным и пацентке Л. в медицинском центре ООО ""ЛОДЭ"" г.Минска","19.10.2016","Решение ЛКС МЗ РБ","protected/common-question/лкс4.5.2._2016.pdf","/index.php?common-question"
"336","№ 4.5.3","Об организации оказания медицинской помощи паценту С. в ИМФУП ""Медицинский центр ""Новое зрение"" г.Витебска","19.10.2016","Решение ЛКС МЗ РБ","protected/common-question/лкс4.5.3._2016.pdf","/index.php?common-question"
"337","№ 108","О некоторых вопросах деятельности отраслевой подсистемы  Государственной системы предупреждения и ликвидации чрезвычайных ситуаций Министерства здравоохранения Республики Беларусь","07.10.2016","Постановление МЗ РБ","protected/common-question/пмз№108_2016.pdf","/index.php?common-question"
"338","№ 906/1","О мерах по совершенствованию работы организаций здравоохранения по проведению иммуногенетических исследований для обеспечения трансплантации солидных органов","27.09.2016","Приказ МЗ РБ","protected/common-question/прмз№906-1_2016.pdf","/index.php?common-question"
"339","№ 872","О проведении VIII Съезда врачей клинико-лабораторной службы Республики Беларусь","16.09.2016","Приказ МЗ РБ","protected/common-question/прмз№872_2016.pdf","/index.php?common-question"
"340","№ 870","О проведении 1-ой школы эндоскопической хирургии «Лапароскопическая хирургия толстой и прямой кишки»","16.09.2016","Приказ МЗ РБ","protected/common-question/прмз№870_2016.pdf","/index.php?common-question"
"341","№ 861","Об организации функционирования республиканской системы телемедицинского консультирования в Республике Беларусь","15.09.2016","Приказ МЗ РБ","protected/common-question/прмз№861_2016.pdf","/index.php?common-question"
"342","№ 862","О проведении международной конференции «1-й международный курс последипломного образования по диабетологии»","15.09.2016","Приказ МЗ РБ","protected/common-question/прмз№862_2016.pdf","/index.php?common-question"
"343","№ 857","О проведении Республиканской научно-практической конференции по лучевой диагностике в условиях амбулаторно-поликлинических организаций здравоохранения","14.09.2016","Приказ МЗ РБ","protected/common-question/прмз№857_2019.pdf","/index.php?common-question"
"344","№ 856","О проведении 1-ой школы практического маммолога ""Медицина молочной железы""","14.09.2016","Приказ МЗ РБ","protected/common-question/прмз№856_2016.pdf","/index.php?common-question"
"345","№ 854","О проведении Республиканской научно-практической конференции с международным участием «Эндокринные аспекты репродуктивного здоровья»","14.09.2016","Приказ МЗ РБ","protected/common-question/прмз№854_2016.pdf","/index.php?common-question"
"346","№ 853","О проведении республиканской акции ""Вместе против рака молочной железы""","14.09.2016","Приказ МЗ РБ","protected/common-question/прмз№853_2016.pdf","/index.php?common-question"
"347","№ 846","О проведении Республиканского семинара по ранней диагностике опухолей шеи и головы","08.09.2016","Приказ МЗ РБ","protected/common-question/прмз№846_2016.pdf","/index.php?common-question"
"348","№ 842","О проведении VIII Съезда оториноларингологов Республики Беларусь","08.09.2016","Приказ МЗ РБ","protected/common-question/прмз№842_2018.pdf","/index.php?common-question"
"349","№ 684","Об утверждении Положения о порядке возмещения в республиканский бюджет средств, затраченных государством на подготовку клинического ординатора очной формы подготовки","29.08.2016","Постановление СМ РБ","protected/common-question/псм№684_2016.docx","/index.php?common-question"
"350","№ 798","Об открытии подготовки ","29.08.2016","Приказ МЗ РБ","protected/common-question/прмз№798_2022.pdf","/index.php?common-question"
"351","№ 88","Об утверждении клинических протоколов «Экстренная медицинская помощь пациентам с анафилаксией», «Диагностика и лечение системной токсичности при применении местных анестетиков»","18.07.2016","Постановление МЗ РБ","protected/common-question/пмз№88_2018.docx","/index.php?common-question"
"352","№ 84","Об утверждении клинического протокола «Оказание медицинской помощи пациентам до 18-ти лет с инородными телами дыхательных путей»","08.07.2016","Постановление МЗ РБ","protected/common-question/пмз№84_2017.pdf","/index.php?common-question"
"353","№ 80","Об установлении Республиканского формуляра лекарственных средств","01.07.2016","Постановление МЗ РБ","protected/common-question/пмз№80_2016.zip","/index.php?common-question"
"354","№ 588","О проведении научно-практической конференции с международным участием, посвященной 115-летию со дня рождения академика Д.М. Голуба ","21.06.2016","Приказ МЗ РБ","protected/common-question/прмз№588_2016.pdf","/index.php?common-question"
"355","№ 77","Об установлении перечня медицинских показаний и медицинских противопоказаний для обеспечения граждан техническими средствами социальной реабилитации","15.06.2016","Постановление МЗ РБ","protected/common-question/пмз№77_2016.docx","/index.php?common-question"
"356","№ 2.5","О недостатках оказания медицинской помощи пацентам урологического профиля в лечебном консультативном центре ""Санте""","01.06.2016","Решение ЛКС МЗ РБ","protected/common-question/лкс2.5._2016.pdf","/index.php?common-question"
"357","№ 2.4","О недостатках оказания медицинской помощи паценту А. в ООО ""ЛОДЭ""","01.06.2016","Решение ЛКС МЗ РБ","protected/common-question/лкс2.4._2016.pdf","/index.php?common-question"
"358","№ 460","Об утверждении Инструкции о порядке рекрутирования безвозмедных доноров крови и ее компонентов","17.05.2016","Приказ МЗ РБ","protected/common-question/прмз№460_2017.pdf","/index.php?common-question"
"359","№ 449","О проведении IV Конгресса Ассоциации нефрологов новых независимых государств ""Мультидисциплинарность и дифференциация направлений современной нефрологии""","13.05.2016","Приказ МЗ РБ","protected/common-question/прмз№449_2016.pdf","/index.php?common-question"
"360","№ 66","Об установлении форм медицинских документов (форм 061/у ""Врачебно-контрольная карта спортсмена""; форма 062/у ""Врачебно-контрольная карта спортсмена национальной и сборной команд Республики Беларусь по виду (видам) спорта""; форма 067/у ""Журнал регистрации случаев оказания медицинской помощи на спортивных мероприятиях"";форма 068/у ""Журнал медицинского обслуживания спортивных мероприятий"").","29.04.2016","Постановление МЗ РБ","protected/common-question/пмз№66_2016.doc","/index.php?common-question"
"361","№ 60","Об установлении перечня медицинских противопоказаний к обучению в специализированных лицеях при приеме лиц для получения базового образования, среднего образования в специализированных лицеях","19.04.2016","Постановление МЗ РБ","protected/common-question/пмз№60_2016.doc","/index.php?common-question"
"362","№ 58","Об утверждении Инструкции о порядке и условиях транспортировки (эвакуации) граждан специальными легковыми автомобилями, функциональным назначением которых являются обеспечение оказания медицинской, в том числе скорой медицинской, помощи и проведение санитарно-противоэпидемических мероприятий, а также случаях и порядке возмещения расходов, связанных с организацией и осуществлением указанной транспортировки (эвакуации)","15.04.2016","Постановление МЗ РБ","protected/common-question/пмз№58_2016.pdf","/index.php?common-question"
"363","№ 47","Об утверждении инструкции о порядке участия медицинских, фармацевтических общественных объединений в проверке профессиональных знаний и практических навыков медицинских, фармацевтических работников по теории и практике избранной специальности, вопросам законодательства в области здравоохранения","24.03.2016","Постановление МЗ РБ","protected/common-question/пмз№47_2016.doc","/index.php?common-question"
"364","№ 46","Об установлении сокращенной продолжительности рабочего времени для медицинских работников","23.03.2016","Постановление МЗ РБ","protected/common-question/пмз№46_2016.doc","/index.php?common-question"
"365","№ 237","Об открытии переподготовки кадров с высшим медицинским образованием (в Гродненском государственном медицинском университете)","23.03.2016","Приказ МЗ РБ","protected/common-question/прмз№237_2017.pdf","/index.php?common-question"
"366","№ 236","Об открытии переподготовки кадров с высшим медицинским образованием (в Гомельском государственном медицинском университете)","23.03.2016","Приказ МЗ РБ","protected/common-question/прмз№236_2018.pdf","/index.php?common-question"
"367","№ 3-4-8/735-54","О порядке выдачи листков нетрудоспособности при проведении хирургического вмешательства","28.03.2016","Письмо МЗ РБ","protected/common-question/письмо№3-4-8_735-54.pdf","/index.php?common-question"
"368","№ 3-4-4/243","О некотрых вопросах по организации и проведению экспертизы временной нетрудоспосоности и выдачи листков нетрудоспособности","25.01.2016","Письмо МЗ РБ","protected/common-question/письмо№3-4-4_243_2016.pdf","/index.php?common-question"
"369","№ 139","Об утверждении порядка обеспечения листками нетрудоспособности","31.12.2015","Постановление  МЗ РБ","protected/common-question/пмз№139_2015.pdf","/index.php?common-question"
"370","№ 127","Об утверждении Инструкции о порядке проведения медицинских осмотров","21.12.2015","Постановление  МЗ РБ","protected/common-question/пмз№127_2015.doc","/index.php?common-question"
"371","№ 1136","О проведении Республиканской научно-практической конференции с международным участием «Молекулярно - генетические исследования в онкологии»","16.11.2015","Приказ МЗ РБ","protected/common-question/прмз№1136_2015.pdf","/index.php?common-question"
"372","№ 109","О примерных штатных нормативах охраны материнства и детства","05.11.2015","Постановление МЗ РБ","protected/common-question/пмз№109_2015.pdf","/index.php?common-question"
"373","№ 104"," Об утверждении Примерных правил внутреннего распорядка для пациентов","30.10.2015","Постановление МЗ РБ","protected/common-question/пмз№104_2019.docx","/index.php?common-question"
"374","№ 6.5.","О рассмотрении обращения гражданки К. (а также по результатам мониторинга ООО""Студия красоты ""Лазерини"")","13.10.2015","Решение лечебно-контрольного совета МЗ РБ","protected/common-question/лкс6.5._2015.pdf","/index.php?common-question"
"375","№ 6.4.","По вопросу качества проведения ультразвуковых исследований у беременных в медицинских центрах негосударственной формы собственности","13.10.2015","Решение лечебно-контрольного совета МЗ РБ","protected/common-question/лкс6.4._2015.pdf","/index.php?common-question"
"376","№ 982","Об утверждении Положения о Республиканском центре экстрокорпоральных методов детоксикации","02.10.2015","Приказ МЗ РБ","protected/common-question/прмз№982_2015.pdf","/index.php?common-question"
"377","№ 100","О некоторых вопросах медицинского освидетельствования судоводителей моторных маломерных судов, мощность двигателя которых превышает 3,7 киловатта (5 лошадиных сил)"" (вместе с ""Инструкцией о порядке медицинского освидетельствования судоводителей моторных маломерных судов, мощность двигателя которых превышает 3,7 киловатта (5 лошадиных сил)"")","22.09.2015","Постановление МЗ РБ","protected/common-question/пмз№100_2015.doc","/index.php?common-question"
"378","№ 5.1","О результатах мониторинга ОДО ""Анусан""","02.09.2015","Решение лечебно-контрольного совета МЗ РБ","protected/common-question/лкс_№5.1.pdf","/index.php?common-question"
"379","№ 5.2.","Об организации проведения вспомогательных репродуктивных технологий в ООО ""Ради будущего"" и результатах его мониторинга","02.09.2015","Решение лечебно-контрольного совета МЗ РБ","protected/common-question/лкс_№5.2.pdf","/index.php?common-question"
"380","№ 51/94","О документах, необходимых для расследования и учета несчастных случаев на производстве и профессиональных заболеваний","14.08.2015","Постановление МЗ РБ","protected/common-question/пмз_минтруд№51-94_2015.docx","/index.php?common-question"
"381","№ 686","О проведении рекспубликанской акции по профилактике опухолей головы и шеи","25.06.2015","Приказ МЗ РБ","protected/common-question/прмз№686_2015.pdf","/index.php?common-question"
"382","№ 2.2.","О результатах мониторинга качества оказания офтальмологической помощи в иностранном унитарном предприятии ""Медицинский центр ""Новое зрение"", головной центр г.Минск","21.05.2015","Решение лечебно-контрольного совета МЗ РБ","protected/common-question/лкс2.2._2015.pdf","/index.php?common-question"
"383","№ 71","Об утверждении Инструкции о порядке выполнения нормативов обязательного обеспечения потребностей государственной системы здравоохранения Республики Беларусь в крови, ее компонентах, в том числе с учетом необходимости создания резервов на случаи чрезвычайных ситуаций природного и техногенного характера","14.05.2015","Постановление МЗ РБ","protected/common-question/пмз№71_2015.doc","/index.php?common-question"
"384","№ 65","Об утверждении клинического протокола ""Диагностика и лечение пациентов с идиопатической тромбоцитопенической пурпурой""","04.05.2015","Постановление МЗ РБ","protected/common-question/пмз№65_2015.pdf","/index.php?common-question"
"385","№ 61","Об установлении перечня медицинских противопоказаний к обучению иностранных граждан и лиц без гражданства, прибывающих на обучение в Республику Беларусь","25.04.2015","Постановление МЗ РБ","protected/common-question/пмз№61_2015.pdf","/index.php?common-question"
"386","№ 444","Об открытии подготовки по специальностям 14.01.01, 14.01.04, 14.01.05, 14.01.07, 14.01.08, 14.01.09, 14.01.11, 14.03.03 для реализации образовательных программ послевузовского образования II ступени (докторантура) в БГМУ","28.04.2015","Приказ МЗ РБ","protected/common-question/прмз№444_2015.pdf","/index.php?common-question"
"387","№ 57","Об утверждении Положения о комиссии по изделиям медицинского назначения и медицинской технике и признании утратившим силу постановления Министерства здравоохранения Республики Беларусь от 16 октября 2008 г. N 171","23.04.2015","Постановление МЗ РБ","protected/common-question/пмз№57_2015.pdf","/index.php?common-question"
"388","№ 56","Об утверждении Положения о комиссии по лекарственным средствам и фармацевтическим субстанциям и признании утратившим силу постановления Министерства здравоохранения Республики Беларусь от 31 октября 2008 г. N 182","23.04.2015","Постановление МЗ РБ","protected/common-question/пмз№56_2015.pdf","/index.php?common-question"
"389","№ 55","О некоторых мерах по реализации постановления Совета Министров Республики Беларусь от 1 апреля 2015 г. N 254 (Изм.ПМЗ: от 05.05.2017 № 32) Инструкция о порядке организации и проведения комплекса предварительных технических работ, связанных с проведением экспертиз, инспектирования промышленного производства лекарственных средств и фармацевтических субстанций, испытаний и других исследований, предшествующих государственной регистрации (подтверждению государственной регистрации) лекарственных средств и фармацевтических субстанций, внесению изменений в регистрационное досье на лекарственное средство, фармацевтическую субстанцию, ранее зарегистрированные в Республике Беларусь. Инструкция о порядке организации и проведения комплекса предварительных технических работ, связанных с проведением экспертиз, инспектирования промышленного производства изделий медицинского назначения и медицинской техники, испытаний и других исследований, предшествующих государственной регистрации (перерегистрации) изделий медицинского назначения и медицинской техники, внесению изменений в регистрационное досье на изделия медицинского назначения и медицинскую технику, ранее зарегистрированные в Республике Беларусь.","23.04.2015","Постановление МЗ РБ","protected/common-question/пмз№55_2015.doc","/index.php?common-question"
"390","№ 51","Об утверждении Инструкции о случаях и порядке инспектирования аптечного изготовления лекарственных средств на предмет соответствия требованиям Надлежащей аптечной практики и требованиям Государственной фармакопеи Республики Беларусь","17.04.2015","Постановление МЗ РБ","protected/common-question/пмз№51_2020.docx","/index.php?common-question"
"391","№ 49","Об утверждении Инструкции о порядке и условиях контроля качества лекарственных средств, изготовленных в аптеках","17.04.2015","Постановление МЗ РБ","protected/common-question/пмз№49_2020.docx","/index.php?common-question"
"392","№ 48","Об утверждении Инструкции о порядке представления информации о выявленных нежелательных реакциях на лекарственные средства и признании утратившими силу некоторых постановлений Министерства здравоохранения Республики Беларусь","17.04.2015","Постановление МЗ РБ","protected/common-question/пмз№48_2017.zip","/index.php?common-question"
"393","№ 46","Об утверждении Инструкции о порядке и условиях инспектирования клинических испытаний лекарственных средств на предмет соответствия требованиям Надлежащей клинической практики","17.04.2015","Постановление МЗ РБ","protected/common-question/пмз№46_2016.doc","/index.php?common-question"
"394","№ 44","Об утверждении Инструкции о порядке и условиях информирования медицинских и фармацевтических работников о лекарственных средствах, включенных в Государственный реестр лекарственных средств Республики Беларусь, представителями производителей лекарственных средств","17.04.2015","Постановление МЗ РБ","protected/common-question/пмз№44_2016.doс","/index.php?common-question"
"395","№ 42","Об установлении перечня лекарственных средств, относящихся к списку ""А"", а также порядка и условий его ведения","17.04.2015","Постановление МЗ РБ","protected/common-question/пмз№42_2015.pdf","/index.php?common-question"
"396","№ 254","О государственной регистрации (подтверждении государственной регистрации) лекарственных средств и фармацевтических субстанций и внесении изменений и дополнений в постановление Совета Министров Республики Беларусь от 2 сентября 2008 г. N 1269","01.04.2015","Постановление СМ РБ","protected/common-question/псм№254_2015.doc","/index.php?common-question"
"397","№ 27","Об утверждении республиканского формуляра лекарственных средств","18.03.2015","Постановление МЗ РБ","protected/common-question/пмз№27_2019.pdf","/index.php?common-question"
"398","№ 196","О продвижении отечественных лекарственных средств в организациях здравоохранения","03.03.2015","Приказ МЗ РБ","protected/common-question/прмз№196_2015.pdf","/index.php?common-question"
"399","№ 180","О подготовке республиканских тематических семинаров в рамках 22-ой международной специализированной выставки ""Здравоохранение Беларуси-2015""","26.02.2015","Приказ МЗ РБ","protected/common-question/прмз№180_2015.pdf","/index.php?common-question"
"400","№ 147","Об иммунизации против гриппа в Республике Беларусь в 2015 году","17.02.2015","Приказ МЗ РБ","protected/common-question/прмз№147_2015.pdf","/index.php?common-question"
"401","№ 9","Об утверждении Правил определения тяжести производственных травм","23.01.2015","Постановление МЗ РБ","protected/common-question/пмз№9_2023.doc","/index.php?common-question"
"402","№ 4","О порядке предоставления информации, составляющей врачебную тайну в правоохранительные органы","06.01.2015","Приказ МЗ РБ","protected/common-question/прмз№4_2015.pdf","/index.php?common-question"
"403","№ 117","Об утверждении некоторых клинических протоколов диагностики и лечения заболевания системы кровообращения","30.12.2014","Постановление МЗ РБ","protected/common-question/пмз№117_2014.zip","/index.php?common-question"
"404","№ 116","О некоторых мерах по реализации постановления Совета Министров Республики Беларусь от 28 ноября 2014 г. N 1120 (вместе с Инструкцией о порядке организации и проведения комплекса предварительных технических работ, предшествующих подаче документов для государственной регистрации (подтверждения государственной регистрации) биомедицинских клеточных продуктов, внесения изменений в регистрационное досье на ранее зарегистрированные в Республике Беларусь биомедицинские клеточные продукты"")","29.12.2014","Постановление МЗ РБ","protected/common-question/пмз№116_2014.pdf","/index.php?common-question"
"405","№ 113","О некоторых вопросах совершения анатомического дара","27.12.2014","Постановление МЗ РБ","protected/common-question/прмз№113_2022.pdf","/index.php?common-question"
"406","№ 112","Об установлении перечня медицинских услуг, медицинских вмешательств (Изм. ПМЗ: от 11.02.2015 №20)","27.12.2014","Постановление МЗ РБ","protected/common-question/пмз№112_2014.zip","/index.php?common-question"
"407","№ 107","О некоторых вопросах организации оказания медико-социальной и паллиативной медицинской помощи","24.12.2014","Постановление МЗ РБ","protected/common-question/пмз№107_2014.doc","/index.php?common-question"
"408","№ 104","Об утверждении Инструкции о порядке проведения экспертизы временной нетрудоспособности","24.12.2014","Постановление МЗ РБ","protected/common-question/пмз№104_2019.docx","/index.php?common-question"
"409","№ 103","Об утверждении Инструкции о порядке обязательного медицинского освидетельствования кандидатов в водители колесных тракторов и самоходных машин и обязательного медицинского переосвидетельствования водителей колесных тракторов и самоходных машин","23.12.2014","Постановление МЗ РБ","protected/common-question/пмз№103_2014.pdf","/index.php?common-question"
"410","№ 101","Об некоторых вопросах направления на медико-социальную экспертизу (экспертизу нарушения жизнедеятельности)","23.12.2014","Постановление МЗ РБ","protected/common-question/пмз№101_2017.docx","/index.php?common-question"
"411","№ 1185","О некоторых вопросах проведения медико-социальной экспертизы и деятельности медико-реабилитационных экспертных комиссий"" (вместе с ""Положением о медико-реабилитационных экспертных комиссиях"", ""Положением о порядке проведения медико-социальной экспертизы (экспертизы нарушения жизнедеятельности пациентов"")","17.12.2014","Постановление  СМ РБ","protected/common-question/псм№1185_2014.doc","/index.php?common-question"
"412","№ 99","Об определении сроков саноторно-курортного лечения и оздоровления населения","17.12.2014","Постановление МЗ РБ","protected/common-question/пмз№99_2014.pdf","/index.php?common-question"
"413","№ 1315","О некоторых вопросах выписывания лекарственных средств, реализуемых из аптек по рецептам врачей ","15.12.2014","Приказ МЗ РБ","protected/common-question/прмз№1315_2014.pdf","/index.php?common-question"
"414","№ 1300","О порядке оказания медицинской реабилитации в амбулаторных, стационарных  условиях дневного пребывания, а также вне организаций здравоохранения","10.12.2014","Приказ МЗ РБ","protected/common-question/прмз№1300_2014.pdf","/index.php?common-question"
"415","№ 95","Об установлении отдельных форм медицинских документов и утверждении Инструкции о порядке обязательного медицинского освидетельствования кандидатов в водители механических транспортных средств (за исключением колесных тракторов) и обязательного медицинского переосвидетельствования водителей механических транспортных средств (за исключением колесных тракторов)","11.12.2014","Постановление МЗ РБ","protected/common-question/пмз№95_2017.docx","/index.php?common-question"
"416","№ 93","Об утверждении Инструкции о порядке создания и деятельности врачебно-консультационных и иных комиссий","10.12.2014","Постановление МЗ РБ","protected/common-question/пмз№93_2017.docx","/index.php?common-question"
"417","№ 91","Об утверждении Инструкции об объеме и порядке оказания медицинской помощи пациентам медицинскими работниками, имеющими среднее специальное медицинское образование","10.12.2014","Постановление МЗ РБ","protected/common-question/пмз№91_2014.pdf","/index.php?common-question"
"418","№ 90","Об утверждении республиканского формуляра медицинских изделий","10.12.2014","Постановление МЗ РБ","protected/common-question/пмз№90_2018.pdf","/index.php?common-question"
"419","№ 80","Об установлении перечней аптечек первой помощи, аптечек скорой медицинской помощи, вложений, входящих в эти аптечки и определении порядка их комплектации (Изм. ПМЗ: от 28.12.2015 № 135, от 17.02.2016 №31)","04.12.2014","Постановление МЗ РБ","protected/common-question/пмз№80_2016.zip","/index.php?common-question"
"420","№ 1120","О некоторых вопросах государственной регистрации биомедицинских клеточных продуктов"" (вместе с ""Положением о порядке государственной регистрации биомедицинских клеточных продуктов""","28.11.2014","Постановление СМ РБ","protected/common-question/псм№1120_2014.doc","/index.php?common-question"
"421","№ 1070","Об утверждении клинического протокола диагностики и лечения пациентов (взрослое население) с хронической неонкологической болью","17.10.2014","Приказ МЗ РБ","protected/common-question/прмз№1070_2014.pdf","/index.php?common-question"
